csv_name,accuracy,auroc,precision,recall
breast_cancer_0284_train.csv,0.7684210526315789,0.7802679724494188,0.7160493827160493,0.5742574257425742
breast_cancer_0284_with_train.csv,0.9403508771929825,0.9839647008179078,0.9375,0.8910891089108911
breast_cancer_0568_train.csv,0.29473684210526313,0.331091261300043,0.29338842975206614,0.7029702970297029
breast_cancer_0568_with_train.csv,0.9403508771929825,0.9874354283254412,0.9375,0.8910891089108911
breast_cancer_0852_train.csv,0.42105263157894735,0.6355467068445975,0.373015873015873,0.9306930693069307
breast_cancer_0852_with_train.csv,0.9368421052631579,0.9877851915626346,0.9368421052631579,0.8811881188118812
breast_cancer_1136_train.csv,0.7263157894736842,0.7876668101592766,0.6116504854368932,0.6237623762376238
breast_cancer_1136_with_train.csv,0.9333333333333333,0.9843144640551013,0.9270833333333334,0.8811881188118812
breast_cancer_1420_train.csv,0.7824561403508772,0.8558975462763667,0.6423357664233577,0.8712871287128713
breast_cancer_1420_with_train.csv,0.9368421052631579,0.9875161429186397,0.946236559139785,0.8712871287128713
breast_cancer_1704_train.csv,0.519298245614035,0.6699580284115368,0.4072164948453608,0.7821782178217822
breast_cancer_1704_with_train.csv,0.9333333333333333,0.984744941885493,0.9361702127659575,0.8712871287128713
breast_cancer_original_train.csv,0.9438596491228071,0.9873547137322428,0.9473684210526315,0.8910891089108911
thyroid_cancer_0191_train.csv,0.5520833333333334,0.3092458400429415,0.07894736842105263,0.05555555555555555
thyroid_cancer_0191_with_train.csv,0.9322916666666666,0.9751073537305421,0.9183673469387755,0.8333333333333334
thyroid_cancer_0382_train.csv,0.671875,0.5557568438003221,0.37142857142857144,0.24074074074074073
thyroid_cancer_0382_with_train.csv,0.90625,0.963365539452496,0.875,0.7777777777777778
thyroid_cancer_0573_train.csv,0.6510416666666666,0.5756172839506173,0.21739130434782608,0.09259259259259259
thyroid_cancer_0573_with_train.csv,0.90625,0.960077831454643,0.875,0.7777777777777778
thyroid_cancer_0764_train.csv,0.7083333333333334,0.6906199677938808,0.42857142857142855,0.1111111111111111
thyroid_cancer_0764_with_train.csv,0.90625,0.9614197530864197,0.9090909090909091,0.7407407407407407
thyroid_cancer_0955_train.csv,0.6770833333333334,0.674248523886205,0.3181818181818182,0.12962962962962962
thyroid_cancer_0955_with_train.csv,0.8958333333333334,0.9519592055823941,0.8541666666666666,0.7592592592592593
thyroid_cancer_1146_train.csv,0.6979166666666666,0.7037707997852926,0.35714285714285715,0.09259259259259259
thyroid_cancer_1146_with_train.csv,0.8958333333333334,0.9607487922705313,0.8863636363636364,0.7222222222222222
thyroid_cancer_original_train.csv,0.9583333333333334,0.9915458937198067,0.9423076923076923,0.9074074074074074
heart_disease_0151_train.csv,0.32894736842105265,0.27629499561018434,0.3559322033898305,0.24705882352941178
heart_disease_0151_with_train.csv,0.8289473684210527,0.9045654082528534,0.8241758241758241,0.8823529411764706
heart_disease_0302_train.csv,0.39473684210526316,0.36145741878841087,0.4461538461538462,0.3411764705882353
heart_disease_0302_with_train.csv,0.7828947368421053,0.8590869183494294,0.782608695652174,0.8470588235294118
heart_disease_0453_train.csv,0.40789473684210525,0.3516242317822651,0.4731182795698925,0.5176470588235295
heart_disease_0453_with_train.csv,0.7631578947368421,0.8748024582967516,0.7474747474747475,0.8705882352941177
heart_disease_0604_train.csv,0.46710526315789475,0.4187006145741879,0.5222222222222223,0.5529411764705883
heart_disease_0604_with_train.csv,0.7894736842105263,0.8814749780509218,0.7731958762886598,0.8823529411764706
heart_disease_0755_train.csv,0.5263157894736842,0.4920983318700614,0.5575221238938053,0.7411764705882353
heart_disease_0755_with_train.csv,0.7763157894736842,0.8462686567164179,0.7475728155339806,0.9058823529411765
heart_disease_0906_train.csv,0.5197368421052632,0.49051799824407377,0.5638297872340425,0.6235294117647059
heart_disease_0906_with_train.csv,0.743421052631579,0.8328358208955223,0.7446808510638298,0.8235294117647058
heart_disease_original_train.csv,0.8486842105263158,0.9111501316944688,0.8690476190476191,0.8588235294117647
heart_failure_0459_train.csv,0.5577342047930284,0.5537913964465253,0.5744047619047619,0.7628458498023716
heart_failure_0459_with_train.csv,0.8845315904139434,0.9387063970221422,0.8759398496240601,0.9209486166007905
heart_failure_0918_train.csv,0.5599128540305011,0.5551824705476035,0.580952380952381,0.7233201581027668
heart_failure_0918_with_train.csv,0.869281045751634,0.9369795464139069,0.850909090909091,0.924901185770751
heart_failure_1377_train.csv,0.6252723311546841,0.634924594190107,0.6483516483516484,0.6996047430830039
heart_failure_1377_with_train.csv,0.8496732026143791,0.9260044514371235,0.8357664233576643,0.9051383399209486
heart_failure_1836_train.csv,0.5490196078431373,0.5693906136075827,0.5809859154929577,0.6521739130434783
heart_failure_1836_with_train.csv,0.8431372549019608,0.9171975133351242,0.844106463878327,0.8774703557312253
heart_failure_2295_train.csv,0.5599128540305011,0.5701485091523082,0.5814696485623003,0.7193675889328063
heart_failure_2295_with_train.csv,0.8453159041394336,0.9181472811696535,0.8273381294964028,0.9090909090909091
heart_failure_2754_train.csv,0.4880174291938998,0.4726294178594727,0.5290322580645161,0.6482213438735178
heart_failure_2754_with_train.csv,0.8474945533769063,0.91405080778234,0.8401486988847584,0.8932806324110671
heart_failure_original_train.csv,0.8801742919389978,0.9438869488468475,0.8721804511278195,0.9169960474308301
diabetes_0260_train.csv,0.5423076923076923,0.5021929824561404,0.6024844720496895,0.6381578947368421
diabetes_0260_with_train.csv,0.9538461538461539,0.990557992202729,0.972972972972973,0.9473684210526315
diabetes_0520_train.csv,0.4153846153846154,0.3081749512670565,0.5,0.6644736842105263
diabetes_0520_with_train.csv,0.9346153846153846,0.9809027777777778,0.9530201342281879,0.9342105263157895
diabetes_0780_train.csv,0.5192307692307693,0.4178545321637427,0.5737704918032787,0.6907894736842105
