csv_name,accuracy,auroc,precision,recall
breast_cancer_0284_train.csv,0.5126666666666668,0.45931069737408536,0.33529749407392795,0.3359405940594059
breast_cancer_0284_with_train.csv,0.9370526315789476,0.9811004089539385,0.9045046833370347,0.920792079207922
breast_cancer_0568_train.csv,0.4626315789473683,0.46264044339216537,0.3363918349219342,0.5133663366336632
breast_cancer_0568_with_train.csv,0.929859649122807,0.9767361708996988,0.8961377674381431,0.9086138613861394
breast_cancer_0852_train.csv,0.46996491228070164,0.4704191777873439,0.34159078234154144,0.5077227722772277
breast_cancer_0852_with_train.csv,0.924877192982456,0.9739977938011194,0.8877962757912436,0.9037623762376241
breast_cancer_1136_train.csv,0.4884912280701756,0.4793526689625485,0.34687362273409506,0.48049504950495053
breast_cancer_1136_with_train.csv,0.921754385964912,0.9720827055531636,0.8841345096141986,0.8988118811881189
breast_cancer_1420_train.csv,0.49200000000000016,0.49853933491175195,0.35825994224515034,0.5413861386138614
breast_cancer_1420_with_train.csv,0.9177192982456143,0.9693260331467929,0.880049530308574,0.8913861386138617
breast_cancer_1704_train.csv,0.4822456140350878,0.47830068876452875,0.34380046822986393,0.4889108910891089
breast_cancer_1704_with_train.csv,0.9158245614035094,0.9664041648730091,0.8802679516696837,0.8847524752475248
breast_cancer_original_train.csv,0.9571929824561408,0.9911248923805424,0.9289486313968909,0.9527722772277235
thyroid_cancer_0191_train.csv,0.4798958333333333,0.3990921900161031,0.22363551942648033,0.32166666666666666
thyroid_cancer_0191_with_train.csv,0.8259895833333333,0.8858534621578099,0.6695746267235267,0.7624074074074069
thyroid_cancer_0382_train.csv,0.5463541666666667,0.49841653247450346,0.2908774972760938,0.4022222222222222
thyroid_cancer_0382_with_train.csv,0.8194270833333336,0.889030461621041,0.6578268064681663,0.7598148148148144
thyroid_cancer_0573_train.csv,0.5552604166666666,0.5090573000536769,0.30170125948118437,0.4218518518518519
thyroid_cancer_0573_with_train.csv,0.805677083333333,0.8838848631239935,0.6322337344766455,0.7509259259259258
thyroid_cancer_0764_train.csv,0.6157812500000002,0.5667532206119162,0.35649210676355414,0.43055555555555564
thyroid_cancer_0764_with_train.csv,0.800364583333333,0.8647732152442298,0.6299344599878135,0.7172222222222223
thyroid_cancer_0955_train.csv,0.6067187499999999,0.5756313741277512,0.3597566814915217,0.4720370370370371
thyroid_cancer_0955_with_train.csv,0.794375,0.8613868760064415,0.6156536652643001,0.7383333333333337
thyroid_cancer_1146_train.csv,0.615208333333333,0.5787902576489533,0.3652622222892534,0.46962962962962984
thyroid_cancer_1146_with_train.csv,0.7940104166666663,0.8616559312936125,0.6140787787156538,0.7374074074074077
thyroid_cancer_original_train.csv,0.9263541666666665,0.9712050456253357,0.8386125595446375,0.9192592592592586
heart_disease_0151_train.csv,0.4164473684210527,0.40161369622475873,0.45685217453886773,0.32364705882352907
heart_disease_0151_with_train.csv,0.7446710526315792,0.8155469710272166,0.7911794170764297,0.7412941176470587
heart_disease_0302_train.csv,0.43618421052631584,0.42715715539947297,0.4901608258829326,0.3901176470588233
heart_disease_0302_with_train.csv,0.7252631578947369,0.7882335381913957,0.7650532357747162,0.7355294117647055
