csv_name,accuracy,auroc,precision,recall
breast_cancer_0284_train.csv,0.6385964912280709,0.4221642272922942,0.0,0.0
breast_cancer_0284_with_train.csv,0.9543859649122802,0.9902604390873887,0.9583333333333325,0.9108910891089114
breast_cancer_0568_train.csv,0.6631578947368415,0.40620964270340143,1.0,0.04950495049504954
breast_cancer_0568_with_train.csv,0.9543859649122802,0.9904756780025822,0.9489795918367332,0.9207920792079229
breast_cancer_0852_train.csv,0.6210526315789479,0.37499999999999994,0.2941176470588232,0.04950495049504954
breast_cancer_0852_with_train.csv,0.9649122807017537,0.9913366336633659,0.9690721649484537,0.9306930693069301
breast_cancer_1136_train.csv,0.6701754385964926,0.704961256995263,0.8181818181818176,0.08910891089108908
breast_cancer_1136_with_train.csv,0.9543859649122802,0.9885923374946196,0.9583333333333325,0.9108910891089114
breast_cancer_1420_train.csv,0.7298245614035089,0.856516358157554,0.9615384615384626,0.24752475247524713
breast_cancer_1420_with_train.csv,0.9508771929824568,0.9906909169177806,0.9484536082474204,0.9108910891089114
breast_cancer_1704_train.csv,0.6175438596491233,0.44059405940593943,0.38888888888888856,0.1386138613861387
breast_cancer_1704_with_train.csv,0.9473684210526304,0.989560912613001,0.9479166666666675,0.9009900990099023
breast_cancer_original_train.csv,0.9614035087719277,0.9912290142057703,0.96875,0.9207920792079229
thyroid_cancer_0191_train.csv,0.375,0.23993558776167487,0.07692307692307683,0.11111111111111088
thyroid_cancer_0191_with_train.csv,0.8645833333333328,0.9291465378421898,0.7916666666666669,0.7037037037037034
thyroid_cancer_0382_train.csv,0.5885416666666659,0.555823939881911,0.2950819672131147,0.3333333333333329
thyroid_cancer_0382_with_train.csv,0.8802083333333327,0.9429683306494913,0.7818181818181814,0.796296296296296
thyroid_cancer_0573_train.csv,0.6041666666666657,0.511674718196458,0.2608695652173909,0.22222222222222177
thyroid_cancer_0573_with_train.csv,0.8802083333333327,0.9243156199677951,0.8039215686274501,0.7592592592592584
thyroid_cancer_0764_train.csv,0.6458333333333343,0.5844068706387536,0.3333333333333329,0.25925925925925947
thyroid_cancer_0764_with_train.csv,0.8072916666666669,0.8972088030059051,0.6808510638297863,0.5925925925925934
thyroid_cancer_0955_train.csv,0.6875,0.5740740740740747,0.3928571428571431,0.20370370370370353
thyroid_cancer_0955_with_train.csv,0.828125,0.8903650026838413,0.7142857142857142,0.6481481481481469
thyroid_cancer_1146_train.csv,0.703125,0.6280193236714965,0.45454545454545375,0.27777777777777835
thyroid_cancer_1146_with_train.csv,0.84375,0.9013687600644137,0.7727272727272719,0.629629629629628
thyroid_cancer_original_train.csv,0.9635416666666675,0.9944981213097169,0.9433962264150931,0.9259259259259248
heart_disease_0151_train.csv,0.3223684210526309,0.3150131694468827,0.375,0.31764705882352895
heart_disease_0151_with_train.csv,0.7763157894736848,0.856716417910448,0.8072289156626493,0.7882352941176464
heart_disease_0302_train.csv,0.4342105263157896,0.41773485513608427,0.49333333333333274,0.43529411764705883
heart_disease_0302_with_train.csv,0.7631578947368411,0.8186128182616325,0.7816091954022977,0.7999999999999985
heart_disease_0453_train.csv,0.5,0.41755926251097497,0.5542168674698809,0.541176470588235
heart_disease_0453_with_train.csv,0.7368421052631585,0.8416154521510089,0.7319587628865978,0.8352941176470577
heart_disease_0604_train.csv,0.5263157894736848,0.48990342405618925,0.5730337078651696,0.600000000000001
heart_disease_0604_with_train.csv,0.6578947368421045,0.7678665496049174,0.6633663366336642,0.7882352941176464
heart_disease_0755_train.csv,0.5131578947368424,0.47392449517120333,0.5567010309278346,0.6352941176470579
heart_disease_0755_with_train.csv,0.6973684210526305,0.7910447761194049,0.7052631578947357,0.7882352941176464
heart_disease_0906_train.csv,0.5592105263157892,0.5213345039508331,0.6124999999999989,0.5764705882352952
heart_disease_0906_with_train.csv,0.6842105263157893,0.7671641791044779,0.6989247311827945,0.7647058823529419
heart_disease_original_train.csv,0.8684210526315792,0.9088674275680408,0.882352941176469,0.882352941176469
heart_failure_0459_train.csv,0.5141612200435738,0.502321654706627,0.5539568345323732,0.6086956521739139
heart_failure_0459_with_train.csv,0.8474945533769049,0.9134847845274173,0.8479087452471488,0.8814229249011869
heart_failure_0918_train.csv,0.5642701525054454,0.568536781917956,0.6007604562737631,0.6245059288537559
heart_failure_0918_with_train.csv,0.8409586056644878,0.9092444069227524,0.8515625,0.8616600790513848
