csv_name,accuracy,auroc,precision,recall
breast_cancer_0284_train.csv,0.5257543859649123,0.3985175419715884,0.3297985378838181,0.1778217821782177
breast_cancer_0284_with_train.csv,0.9168771929824561,0.970110040895394,0.9079925351058522,0.830495049504951
breast_cancer_0568_train.csv,0.39670175438596467,0.3220375053809728,0.23007761289918802,0.30069306930693057
breast_cancer_0568_with_train.csv,0.9112631578947369,0.9667227184674988,0.9121232707418108,0.8175247524752478
breast_cancer_0852_train.csv,0.4913333333333334,0.482193284545846,0.37903031235278795,0.4328712871287127
breast_cancer_0852_with_train.csv,0.8944561403508774,0.9637569952647443,0.8558414960475313,0.7533663366336637
breast_cancer_1136_train.csv,0.49743859649122796,0.4408275936289281,0.33555501088492223,0.31623762376237613
breast_cancer_1136_with_train.csv,0.8971578947368424,0.9648452970297032,0.896560214962335,0.7753465346534649
breast_cancer_1420_train.csv,0.5469473684210524,0.46188845243219967,0.38830299750513425,0.24297029702970285
breast_cancer_1420_with_train.csv,0.896140350877193,0.9666611063280237,0.890874690152646,0.7642574257425746
breast_cancer_1704_train.csv,0.46210526315789474,0.33694522169608265,0.2504529817477959,0.2337623762376236
breast_cancer_1704_with_train.csv,0.8930877192982456,0.9650034976323717,0.890960869449268,0.7582178217821788
breast_cancer_original_train.csv,0.9601754385964913,0.9909588893671979,0.9480590497203302,0.9411881188118817
thyroid_cancer_0191_train.csv,0.4630729166666667,0.3404938271604937,0.1702592534442808,0.2288888888888889
thyroid_cancer_0191_with_train.csv,0.8822916666666666,0.9367619431025225,0.7914062569918336,0.7918518518518519
thyroid_cancer_0382_train.csv,0.57609375,0.5045229468599032,0.2884295912557353,0.33166666666666667
thyroid_cancer_0382_with_train.csv,0.8753124999999996,0.9365586419753087,0.7823221004505676,0.7779629629629625
thyroid_cancer_0573_train.csv,0.605,0.4981837090713902,0.29487297457546574,0.282962962962963
thyroid_cancer_0573_with_train.csv,0.8644270833333334,0.9326778046162103,0.7513100457875348,0.7811111111111113
thyroid_cancer_0764_train.csv,0.6278124999999999,0.49266774020397214,0.3144664045203951,0.2585185185185185
thyroid_cancer_0764_with_train.csv,0.8610416666666671,0.9225114063338704,0.7601218801474596,0.7470370370370373
thyroid_cancer_0955_train.csv,0.651875,0.5637050456253356,0.38686018659202254,0.3599999999999999
thyroid_cancer_0955_with_train.csv,0.8542708333333334,0.9102442297369834,0.7353292223270017,0.7599999999999999
thyroid_cancer_1146_train.csv,0.6644270833333334,0.5479180085882982,0.3952061396694348,0.3479629629629629
thyroid_cancer_1146_with_train.csv,0.8412499999999997,0.883297101449275,0.7291742463648465,0.7020370370370369
thyroid_cancer_original_train.csv,0.9484374999999997,0.9903623188405791,0.9106161027225376,0.9079629629629615
heart_disease_0151_train.csv,0.3523026315789472,0.3168094820017559,0.3925317018516945,0.3050588235294113
heart_disease_0151_with_train.csv,0.8338157894736848,0.898289727831431,0.8530190708319801,0.8512941176470586
